"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2","propagmax","propcultmax","propfishmax","proppastmax","propHGmax","proplabmax","propfarmmax","occmax","subred","dietprop"
"56","A671221",1,24.416666667,24.416666667,NA,25,625,2014,1.15,-0.807236280387276,1,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0,0.807692307692308,0,0,0.192307692307692,-0.510439117576417,-0.757588851553124,2.1425249453884,0,0,-0.774785942987926,"camp",0,"low",NA,NA,NA,0,0,0.1,0,0.55,0.35,0,"rural","HG",0.583333332999999,0,25,0.583333332999999,0,0,0,0,0,0,1,0,NA,"HG",1
"57","A67126",2,19.583333333,18,NA,20,400,2014,1.45,-0.564019564392315,1,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0,0.59375,0,0,0.40625,-0.510439117576417,-0.757588851553124,1.371274300431,0,0,-0.164427047086825,"camp",0,"low",NA,NA,NA,0,0,0.0588235294117647,0.0588235294117647,0.588235294117647,0.294117647058824,0,"rural","HG",0.416666667000001,0,20,0.416666667000001,0,0,0,0,0,0,1,0,NA,"HG",1
"58","A67131",0,NA,NA,NA,15,225,2014,1.25,-0.726164041722289,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",100,"low",NA,NA,NA,2.471,0,0.142857142857143,0,0.714285714285714,0.142857142857143,0,"rural","HG",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"59","A67133",7,40.916666667,25,NA,42,1764,2014,2.8,0.53045565758501,2,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0.0769230769230769,0,0,0.923076923076923,-0.510439117576417,-0.757588851553124,-0.491859280084073,0,0,1.31003545424729,"camp",20,"low",NA,NA,NA,2.471,0,0,0.0555555555555556,0.555555555555556,0.388888888888889,0,"rural","HG",1.083333333,0,42,1.083333333,0,0,0,1,0,0,0,0,NA,"HG",1
"60","A67138",7,46.583333333,28.75,46.583333333,53,2809,2014,1.68,-0.377553415462845,1,"HG","Agta",0,"0",0,0,0,0.25,0.375,0.375,0,0,-0.479188828588927,0.0668257332524055,0.300445056096492,-0.0546353423974606,0,0.25,0.375,0,0,0.375,-0.510439117576417,0.103415280817196,0.582692180306015,0,0,-0.253580593679121,"camp",0,"low",NA,NA,NA,2.471,0,0.0476190476190476,0,0.619047619047619,0.333333333333333,0,"rural","HG",6.416666667,0,53,6.416666667,0,0,0,0.375,0,0.25,0.375,0,NA,"HG",1
"61","A67143",7,40,24.75,NA,43,1849,2014,1.79,-0.288373952931359,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,4.942,0,0.0714285714285714,0,0.571428571428571,0.357142857142857,0,"rural","HG",3,0,43,3,0,0,NA,NA,0,NA,NA,NA,NA,"HG",0.999999999999999
"62","A67148",0,NA,NA,NA,18,324,2014,1.79,-0.288373952931359,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,4.942,0,0.0714285714285714,0,0.571428571428571,0.357142857142857,0,"rural","HG",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",0.999999999999999
"63","A67150",1,16.666666667,16.666666667,NA,18,324,2014,1.11,-0.839665175853271,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",5,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"rural","HG",1.333333333,0,18,1.333333333,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"64","A67152",2,17.5,14.5,NA,19,361,2014,1.6,-0.442411206394834,1,"HG","Agta",0,"0",0,0,0,0.25,0.25,0.5,0,0,-0.479188828588927,0.0668257332524055,-0.0691821885043136,0.268827823729923,0,0.125,0.160714285714286,0,0,0.714285714285714,-0.510439117576417,-0.327086785367964,-0.189796427163357,0,0,0.714372197894375,"camp",200,"low",NA,NA,NA,1.2355,0,0.222222222222222,0,0.481481481481481,0.296296296296296,0,"rural","HG",1.5,0,19,1.5,0,0,0,0.5,0,0.25,0.25,0,NA,"HG",0.999999999999999
"65","A67157",0,NA,NA,NA,18,324,2014,2.8,0.53045565758501,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",20,"low",NA,NA,NA,2.471,0,0,0.0555555555555556,0.555555555555556,0.388888888888889,0,"rural","HG",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"66","A67171",1,23.5,23.5,NA,25,625,2014,5.5,2.71940610153966,1,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"camp",NA,"low",NA,NA,NA,NA,0,NA,NA,NA,NA,0,"rural","HG",1.5,0,25,1.5,0,0,0,1,0,0,0,0,NA,"HG",NA
"67","A741040",3,24.833333333,20.833333333,NA,25,625,2014,2.23,0.0683438971945839,1,"HG","Agta",0,"0",0,0,0,1,0,0,0,0,-0.479188828588927,2.39936178685247,-0.808436677705925,-1.02502484077961,0,1,0,0,0,0,-0.510439117576417,2.68642767792816,-0.769162882765386,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,12.355,0,0,0.352941176470588,0.588235294117647,0.0588235294117647,0,"transition","farm",0.166666667000001,0,25,0.166666667000001,0,0,0,0,0,1,0,0,NA,"HG",1
"68","A741045",0,NA,NA,NA,16.5,272.25,2014,0.77,-1.11531078731423,1,"HG","Agta",0,"0",0,0,0,0.166666666666667,0,0.833333333333333,0,0,-0.479188828588927,-0.192344939369824,-0.808436677705925,1.13139626673628,0,0.166666666666667,0,0,0,0.833333333333333,-0.510439117576417,-0.183586096639578,-0.769162882765386,0,0,1.05400475634122,"village",0,"low",NA,NA,NA,4.942,0,0,0.25,0.5,0.25,0,"transition","farm",NA,NA,NA,NA,0,0,0,0.833333333333333,0,0.166666666666667,0,0,NA,"HG",1
"69","A741048",2,24.916666667,22.333333333,NA,25,625,2014,1.87,-0.223516161999369,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.0357142857142857,0.964285714285714,0,0,0,-0.510439117576417,-0.634588261214507,2.70703585084679,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,7.413,0,0.0588235294117647,0.235294117647059,0.529411764705882,0.176470588235294,0,"transition","farm",0.0833333329999988,0,25,0.0833333329999988,0,0,0,0,0,0.0357142857142857,0.964285714285714,0,NA,"HG",1
"70","A741054",0,NA,NA,NA,25,625,2014,3.04,0.725029030380979,1,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",20,"low",NA,NA,NA,2.471,0,0,0.125,0.541666666666667,0.333333333333333,0,"transition","farm",NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,"HG",1
"71","A741055",1,18.083333333,18.083333333,NA,20,400,2014,3.91,1.43035750676637,1,"HG","Agta",0,"0",0,0,0,0.142857142857143,0.142857142857143,0.714285714285714,0,0,-0.479188828588927,-0.266393702976175,-0.38600554101929,0.823336108519724,0,0.0714285714285714,0.542016806722689,0,0,0.38655462184874,-0.510439117576417,-0.51158767087589,1.18477888906891,0,0,-0.220616257123986,"village",NA,"low",NA,NA,NA,NA,0,0,0.0526315789473684,0.526315789473684,0.421052631578947,0,"transition","farm",1.916666667,0,20,1.916666667,0,0,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0,NA,"HG",0.999999999999999
"72","A741059",1,22.583333333,22.583333333,NA,23,529,2014,2.53,0.311560613189545,1,"HG","Agta",0,"0",0,0,0,0.5,0,0.5,0,0,-0.479188828588927,0.844337751119093,-0.808436677705925,0.268827823729923,0,0.5,0,0,0,0.5,-0.510439117576417,0.964419413187516,-0.769162882765386,0,0,0.103033592690062,"village",0,"low",NA,NA,NA,2.471,0,0,0.363636363636364,0.454545454545455,0.181818181818182,0,"transition","farm",0.416666667000001,0,23,0.416666667000001,0,0,0,0.5,0,0.5,0,0,NA,"HG",1
"73","A741224",7,NA,NA,NA,37,1369,2014,2.88,0.595313448517,1,"HG","Agta",0,"0",0,0,0,0.153846153846154,0,0.846153846153846,0,0,-0.479188828588927,-0.232217350542474,-0.808436677705925,1.16457197608268,0,0.106334841628959,0,0,0,0.893665158371041,-0.510439117576417,-0.391369899323214,-0.769162882765386,0,0,1.22612623392513,"village",80,"low",NA,NA,NA,4.942,0,0,0,0.555555555555556,0.444444444444444,0,"transition","farm",NA,NA,NA,NA,NA,0,0,0.846153846153846,0,0.153846153846154,0,0,NA,"HG",1
"74","A74194",1,16.5,16.5,NA,18,324,2014,1.34,-0.653199026923801,0,"HG","Agta",0,"0",0,0,0,0.333333333333333,0.166666666666667,0.5,0,0,-0.479188828588927,0.325996405874635,-0.315600351571517,0.268827823729923,0,0.333333333333333,0.166666666666667,0,0,0.5,-0.510439117576417,0.390416658273969,-0.168338410289207,0,0,0.103033592690062,"village",0,"low",NA,NA,NA,7.413,0,0,0.178571428571429,0.535714285714286,0.285714285714286,0,"transition","farm",1.5,0,18,1.5,0,0,0,0.5,0,0.333333333333333,0.166666666666667,0,NA,"HG",1
"75","A74197",8,39,22.5,39,44,1936,2014,1.34,-0.653199026923801,0,"HG","Agta",0,"0",0,0,0,0.142857142857143,0,0.857142857142857,0,0,-0.479188828588927,-0.266393702976175,-0.808436677705925,1.19300829837959,0,0.176691729323308,0,0,0,0.823308270676692,-0.510439117576417,-0.149059615141018,-0.769162882765386,0,0,1.02540411984043,"village",0,"low",NA,NA,NA,7.413,0,0,0.178571428571429,0.535714285714286,0.285714285714286,0,"transition","farm",5,0,44,5,0,0,0,0.857142857142857,0,0.142857142857143,0,0,NA,"HG",1
"76","A74204",0,NA,NA,NA,18,324,2014,1.34,-0.653199026923801,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,7.413,0,0,0.178571428571429,0.535714285714286,0.285714285714286,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"77","A74210",6,42,16,42,69,4761,2014,0.61,-1.24502636917821,0,"HG","Agta",0,"0",0,0,0,1,0,0,0,0,-0.479188828588927,2.39936178685247,-0.808436677705925,-1.02502484077961,0,0.541666666666667,0,0,0,0.458333333333333,-0.510439117576417,1.1079201019159,-0.769162882765386,0,0,-0.0158378027663327,"village",0,"low",NA,NA,NA,0,0,0,0.0833333333333333,0.541666666666667,0.375,0,"transition","farm",27,0,69,27,0,0,0,0,0,1,0,0,NA,"HG",1
"78","A74211",5,36.41666667,26.41666667,36.41666667,49,2401,2014,0.21,-1.56931532383815,0,"HG","Agta",0,"0",0,0,0.0769230769230769,0.0769230769230769,0,0.846153846153846,0,0,-0.117730518958365,-0.471451817578378,-0.808436677705925,1.16457197608268,0.0769230769230769,0.0769230769230769,0,0,0,0.846153846153846,-0.128412344401496,-0.492664503131487,-0.769162882765386,0,0,1.0905805703278,"village",0,"low",NA,NA,NA,4.942,0,0,0.307692307692308,0.461538461538462,0.230769230769231,0,"transition","farm",12.58333333,0,49,12.58333333,0,0,0.0769230769230769,0.846153846153846,0,0.0769230769230769,0,0.0769230769230769,NA,"HG",1
"79","A74222",7,38.5,22.75,38.5,51,2601,2014,NA,NA,0,"HG","Agta",0,"0",0,0,0.142857142857143,0.142857142857143,0,0.714285714285714,0,0,0.192090889296403,-0.266393702976175,-0.808436677705925,0.823336108519724,0.285714285714286,0.142857142857143,0,0,0,0.571428571428571,0.908517468501859,-0.265586490198656,-0.769162882765386,0,0,0.306813127758166,"village",0,"low",NA,NA,NA,0,0,0,0.0833333333333333,0.5,0.416666666666667,0,"transition","farm",12.5,0,51,12.5,0,0,0.142857142857143,0.714285714285714,0,0.142857142857143,0,0.142857142857143,NA,"HG",1
"80","A74225",0,NA,NA,NA,17,289,2014,NA,NA,0,"HG","Agta",0,"0",0,0,0,0.666666666666667,0.333333333333333,0,0,0,-0.479188828588927,1.36267909636355,0.17723597456289,-1.02502484077961,0,0.666666666666667,0.333333333333333,0,0,0,-0.510439117576417,1.53842216810106,0.432486062186971,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,0,0,0,0.0740740740740741,0.518518518518518,0.407407407407407,0,"transition","farm",NA,NA,NA,NA,0,0,0,0,0,0.666666666666667,0.333333333333333,0,NA,"HG",0.999999999999999
"81","A74236",8,40.916666667,21.41666667,NA,43,1849,2014,4.8,2.15190043088475,0,"HG","Agta",0,"0",0,0,0,0.333333333333333,0,0.666666666666667,0,0,-0.479188828588927,0.325996405874635,-0.808436677705925,0.700112045233102,0,0.266666666666667,0.1,0,0,0.633333333333333,-0.510439117576417,0.16081555630855,-0.408668199279679,0,0,0.483422058150523,"village",50,"low",NA,NA,NA,4.942,0,0,0.125,0.541666666666667,0.333333333333333,0,"transition","farm",2.083333333,0,43,2.083333333,0,0,0,0.666666666666667,0,0.333333333333333,0,0,NA,"HG",1
"82","A74237",1,16.833333333,16.833333333,NA,21,441,2014,2.53,0.311560613189545,0,"HG","Agta",0,"0",0,0,0,0.222222222222222,0.222222222222222,0.555555555555556,0,0,-0.479188828588927,-0.0195644909550042,-0.151321576193382,0.41258923089765,0.0526315789473684,0.321637426900585,0.137426900584795,0,0,0.488304093567251,-0.249052378035682,0.350135763192317,-0.273746212478011,0,0,0.0696661834391439,"village",0,"low",NA,NA,NA,7.413,0,0,0.136363636363636,0.545454545454545,0.318181818181818,0,"transition","farm",4.166666667,0,21,4.166666667,0,0,0,0.555555555555556,0,0.222222222222222,0.222222222222222,0,NA,"HG",0.999999999999999
"83","A74248",7,40,19.16666667,NA,41,1681,2014,4.39,1.8195042523583,1,"HG","Agta",0,"0",0,0,0.142857142857143,0.428571428571429,0,0.428571428571429,0,0,0.192090889296403,0.622191460300039,-0.808436677705925,0.0839917287999896,0.214285714285714,0.5,0,0,0,0.285714285714286,0.55377832198229,0.964419413187516,-0.769162882765386,0,0,-0.508305012514251,"village",150,"low",NA,NA,NA,4.942,0,0,0.230769230769231,0.461538461538462,0.307692307692308,0,"transition","farm",1,0,41,1,0,0,0.142857142857143,0.428571428571429,0,0.428571428571429,0,0.142857142857143,NA,"HG",1
"84","A74253",6,52,31.66666667,52,58,3364,2014,3.04,0.725029030380979,0,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",20,"low",NA,NA,NA,0,0,0,0.129032258064516,0.548387096774194,0.32258064516129,0,"transition","farm",6,0,58,6,0,0,0,1,0,0,0,0,NA,"HG",1
"85","A74254",0,NA,NA,NA,26,676,2014,3.04,0.725029030380979,1,"HG","Agta",0,"0",0,0,0,0,0.5,0.5,0,0,-0.479188828588927,-0.710686284614282,0.670072300697298,0.268827823729923,0,0,0.5,0,0,0.5,-0.510439117576417,-0.757588851553124,1.03331053466315,0,0,0.103033592690062,"village",20,"low",NA,NA,NA,0,0,0,0.129032258064516,0.548387096774194,0.32258064516129,0,"transition","farm",NA,NA,NA,NA,0,0,0,0.5,0,0,0.5,0,NA,"HG",1
"86","A74255",0,NA,NA,NA,17,289,2014,3.04,0.725029030380979,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",20,"low",NA,NA,NA,0,0,0,0.129032258064516,0.548387096774194,0.32258064516129,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"87","A74258",9,37,18.41666667,NA,38,1444,2014,1.87,-0.223516161999369,0,"HG","Agta",0,"0",0,0,0,0.25,0,0.75,0,0,-0.479188828588927,0.0668257332524055,-0.808436677705925,0.915754155984691,0,0.389705882352941,0,0,0,0.610294117647059,-0.510439117576417,0.584564648906492,-0.769162882765386,0,0,0.417693168898164,"village",0,"low",NA,NA,NA,3.7065,0,0,0.173913043478261,0.608695652173913,0.217391304347826,0,"transition","farm",1,0,38,1,0,0,0,0.75,0,0.25,0,0,NA,"HG",1
"88","A74268",5,27.416666667,18.58333333,NA,29,841,2014,0.71,-1.16395413051322,0,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0.119047619047619,0.0238095238095238,0,0,0.857142857142857,-0.510439117576417,-0.347586883757734,-0.683330815268789,0,0,1.12193126803058,"village",0,"low",NA,NA,NA,0,0,0,0.32,0.48,0.2,0,"transition","farm",1.583333333,0,29,1.583333333,0,0,0,1,0,0,0,0,NA,"HG",1
"89","A74275",0,NA,NA,NA,20,400,2014,3.26,0.90338795544395,0,"HG","Agta",0,"0",0,0,0,0.285714285714286,0,0.714285714285714,0,0,-0.479188828588927,0.177898878661932,-0.808436677705925,0.823336108519724,0,0.285714285714286,0,0,0,0.714285714285714,-0.510439117576417,0.226415871155813,-0.769162882765386,0,0,0.714372197894375,"village",10,"low",NA,NA,NA,7.413,0,0,0.285714285714286,0.428571428571429,0.285714285714286,0,"transition","farm",NA,NA,NA,NA,0,0,0,0.714285714285714,0,0.285714285714286,0,0,NA,"HG",1
"90","A74278",4,19.583333333,16.5,NA,25,625,2014,1.12,-0.831557951986772,0,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0.192307692307692,0,0,0,0,0.807692307692308,0.444627815360884,-0.757588851553124,-0.769162882765386,0,0,0.980853128368049,"village",100,"low",NA,NA,NA,4.942,0,0,0.210526315789474,0.578947368421053,0.210526315789474,0,"transition","farm",5.416666667,0,25,5.416666667,0,0,0,1,0,0,0,0,NA,"HG",1
"91","A74282",7,50,31.5,50,61,3721,2014,0.71,-1.16395413051322,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,0,0.32,0.48,0.2,0,"transition","farm",11,0,61,11,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"92","A74287",9,38.33333333,18.5,38.33333333,75,5625,2014,1.03,-0.904522966785261,0,"HG","Agta",0,"0",0,0,0,0.857142857142857,0,0.142857142857143,0,0,-0.479188828588927,1.95506920521436,-0.808436677705925,-0.655352650919745,0,0.928571428571429,0,0,0,0.0714285714285714,-0.510439117576417,2.44042649725092,-0.769162882765386,0,0,-1.11964361771856,"village",50,"low",NA,NA,NA,17.297,0,0,0.125,0.5625,0.3125,0,"transition","farm",36.66666667,0,75,36.66666667,0,0,0,0.142857142857143,0,0.857142857142857,0,0,NA,"HG",1
"93","A74289",5,27,15,NA,30,900,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,0,0.0833333333333333,0.541666666666667,0.375,0,"transition","farm",3,0,30,3,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"94","A74297",2,25.006666667,21.506666667,NA,25.09,629.5081,2014,0.77,-1.11531078731423,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.0476190476190476,0.238095238095238,0.0952380952380952,0,0,0.619047619047619,-0.273946353230038,0.0624150840376567,-0.425834612778998,0,0,0.442666151136902,"village",0,"low",NA,NA,NA,4.942,0,0,0.25,0.5,0.25,0,"transition","farm",0.0833333329999988,0,25.09,0.0833333329999988,0,0,0.0476190476190476,0.619047619047619,0,0.238095238095238,0.0952380952380952,0.0476190476190476,NA,"HG",1
"95","A74300",0,NA,NA,NA,15,225,2014,2.88,0.595313448517,1,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",80,"low",NA,NA,NA,4.942,0,0,0,0.555555555555556,0.444444444444444,0,"transition","farm",NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,"HG",1
"96","A771172",3,25.416666667,21.583333333,NA,26,676,2014,2.41,0.214273926791561,0,"HG","Agta",0,"0",0,0,0,1,0,0,0,0,-0.479188828588927,2.39936178685247,-0.808436677705925,-1.02502484077961,0,0.5,0,0,0,0.5,-0.510439117576417,0.964419413187516,-0.769162882765386,0,0,0.103033592690062,"village",150,"low",NA,NA,NA,7.413,0,0,0.111111111111111,0.555555555555556,0.333333333333333,0,"transition","farm",0.583333332999999,0,26,0.583333332999999,0,0,0,0,0,1,0,0,NA,"HG",1
"97","A771178",10,44.5,27.33333333,NA,45,2025,2014,3.55,1.13849744757241,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",10,"low",NA,NA,NA,12.355,0,0,0.0909090909090909,0.545454545454545,0.363636363636364,0,"transition","farm",0.5,0,45,0.5,0,0,0,1,0,0,0,0,NA,"HG",1
"98","A771189",2,44,42,44,51,2601,2014,3.55,1.13849744757241,1,"HG","Agta",0,"0",0,0,0,0.857142857142857,0,0.142857142857143,0,0,-0.479188828588927,1.95506920521436,-0.808436677705925,-0.655352650919745,0,0.857142857142857,0,0,0,0.142857142857143,-0.510439117576417,2.19442531657369,-0.769162882765386,0,0,-0.91586408265046,"village",10,"low",NA,NA,NA,12.355,0,0,0.0909090909090909,0.545454545454545,0.363636363636364,0,"transition","farm",7,0,51,7,0,0,0,0.142857142857143,0,0.857142857142857,0,0,NA,"HG",1
"99","A771191",8,NA,NA,NA,70,4900,2014,2.23,0.0683438971945839,1,"HG","Agta",0,"0",0,0,0,1,0,0,0,0,-0.479188828588927,2.39936178685247,-0.808436677705925,-1.02502484077961,0,1,0,0,0,0,-0.510439117576417,2.68642767792816,-0.769162882765386,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,12.355,0,0,0.352941176470588,0.588235294117647,0.0588235294117647,0,"transition","farm",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,"HG",1
"100","A771192",2,24,23.75,NA,25,625,2014,3.83,1.36549971583438,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",100,"low",NA,NA,NA,7.413,0,0,0.25,0.5,0.25,0,"transition","farm",1,0,25,1,0,0,0,1,0,0,0,0,NA,"HG",1
"101","A781143",0,NA,NA,NA,15.5,240.25,2014,2.21,0.0521294494615865,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"rural","HG",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"102","A781146",2,23.25,21.083333333,NA,24,576,2014,1.1,-0.84777239971977,1,"HG","Agta",0,"0",0,0,0,0.333333333333333,0,0.666666666666667,0,0,-0.479188828588927,0.325996405874635,-0.808436677705925,0.700112045233102,0,0.222222222222222,0.0277777777777778,0,0,0.75,-0.510439117576417,0.00774815499827131,-0.669025470686023,0,0,0.816261965428427,"camp",0,"low",NA,NA,NA,0,0,0,0.210526315789474,0.473684210526316,0.315789473684211,0,"rural","HG",0.75,0,24,0.75,0,0,0,0.666666666666667,0,0.333333333333333,0,0,NA,"HG",1
"103","A781150",7,44.983401779603,24.566735109603,44.983401779603,51.233401779603,2624.86145791023,2014,1.36,-0.636984579190803,1,"HG","Agta",0,"0",0,0,0.25,0.75,0,0,0,0,0.695550677710401,1.62184976898578,-0.808436677705925,-1.02502484077961,0.25,0.75,0,0,0,0,0.731147895242074,1.82542354555784,-0.769162882765386,0,0,-1.32342315278667,"camp",0,"low",NA,NA,NA,0,0,0,0.210526315789474,0.421052631578947,0.368421052631579,0,"rural","HG",6.25,0,51.233401779603,6.25,0,0,0.25,0,0,0.75,0,0.25,NA,"HG",1
"104","A781152",0,NA,NA,NA,14,196,2014,1.36,-0.636984579190803,1,"HG","Agta",0,"0",0,0,0,0.333333333333333,0,0.666666666666667,0,0,-0.479188828588927,0.325996405874635,-0.808436677705925,0.700112045233102,0,0.333333333333333,0,0,0,0.666666666666667,-0.510439117576417,0.390416658273969,-0.769162882765386,0,0,0.578519174515638,"camp",0,"low",NA,NA,NA,0,0,0,0.210526315789474,0.421052631578947,0.368421052631579,0,"rural","HG",NA,NA,NA,NA,0,0,0,0.666666666666667,0,0.333333333333333,0,0,NA,"HG",1
"105","A781156",2,24.75,22.333333333,NA,26,676,2014,0.96,-0.961273533850752,1,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0.0454545454545455,0,0,0,0.954545454545455,-0.510439117576417,-0.601042645667611,-0.769162882765386,0,0,1.39981245221436,"camp",0,"low",NA,NA,NA,0,0,0,0.176470588235294,0.411764705882353,0.411764705882353,0,"rural","HG",1.25,0,26,1.25,0,0,0,1,0,0,0,0,NA,"HG",1
"106","A781159",9,45.083333333,18.58333333,45.083333333,47,2209,2014,1.82,-0.264052281331863,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,9.884,0,0,0,0.6,0.4,0,"rural","HG",1.916666667,0,47,1.916666667,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"107","A781165",3,29.833333333,16.58333333,NA,30,900,2014,1.43,-0.580234012125313,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"rural","HG",0.166666667000001,0,30,0.166666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
